id	datestamp	timestamp	username	tweet	replies_count	retweets_count	likes_count	url	country
1244716024450211841	2020-03-30	17:00:00	chinadaily	Chinese central bank cut the interest rate of 7-day reverse repurchase agreements to 2.2% from 2.4% on Monday, the biggest drop within 5 years, sending signals that top leaders are scaling up stimulus to avert further economic slowdown from the #coronavirus pandemic. #economy	2	19	35	https://twitter.com/ChinaDaily/status/1244716024450211841	China
1244711938455670791	2020-03-30	16:43:46	chinadaily	#LATEST The #US has now more than 150,000 #COVID19 cases: Johns Hopkins University. pic.twitter.com/D6ygWkjD0H	11	19	39	https://twitter.com/ChinaDaily/status/1244711938455670791	China
1244708500120276992	2020-03-30	16:30:06	chinadaily	Hankou Railway Station reopened to traffic on March 28, 2020 after a 65-day closure due to the novel #coronavirus outbreak. #China #Covid_19  https://bit.ly/2JpawOu  pic.twitter.com/hDl28qlq1K	7	20	40	https://twitter.com/ChinaDaily/status/1244708500120276992	China
1244704698399109121	2020-03-30	16:15:00	chinadaily	British heir-to-the-throne Prince #Charles, who had tested positive for #coronavirus, is out of self-isolation after seven days and is in good #health, his spokesman said on Monday.	3	15	42	https://twitter.com/ChinaDaily/status/1244704698399109121	China
1244701187489718274	2020-03-30	16:01:03	chinadaily	"#BackToWork Both online and offline markets have opened in #Wuhan, Central China's Hubei province. #Covid_19
 https://bit.ly/3dGcAQ8  pic.twitter.com/MTBQpAnqDJ"	5	7	28	https://twitter.com/ChinaDaily/status/1244701187489718274	China
1244697148572065793	2020-03-30	15:45:00	chinadaily	#Opinion: Now that the spread of the novel #coronavirus that is ravaging the world has largely been brought under control in #China, the country is intent on doing what it can to support other countries in their fight against the virus.	56	65	270	https://twitter.com/ChinaDaily/status/1244697148572065793	China
1244693387673886721	2020-03-30	15:30:03	chinadaily	Many visitors admire cherry blossoms under crowd control at Yuyuantan Park in Beijing. Only one-way travel is allowed due to the #coronavirus outbreak. pic.twitter.com/HVMORYtEhh	11	8	52	https://twitter.com/ChinaDaily/status/1244693387673886721	China
1244689598862614529	2020-03-30	15:15:00	chinadaily	Prevention and control measures are in place for ships engaged in international voyages that enter Chinese ports to ensure the safety of crew members and prevent the importation of the #COVID19 cases, a transport official said on Monday.	8	11	26	https://twitter.com/ChinaDaily/status/1244689598862614529	China
1244685826950221825	2020-03-30	15:00:00	chinadaily	#Beijing has tightened disease prevention and control measures for outbound travel, requiring all residents to suspend unnecessary plans as the novel #coronavirus pneumonia pandemic worsens overseas. #Covid_19	15	14	51	https://twitter.com/ChinaDaily/status/1244685826950221825	China
1244682049274945536	2020-03-30	14:45:00	chinadaily	Italy and the United Kingdom may extend their lockdowns for an indefinite time while Russia has started lockdown on Monday. #COVID_19 #coronavirus #Europe pic.twitter.com/XAWvaIqmL3	9	20	30	https://twitter.com/ChinaDaily/status/1244682049274945536	China
1244678274493620225	2020-03-30	14:30:00	chinadaily	China Daily has interviewed several Chinese people who are overseas to talk about their lives and observations of the novel #coronavirus outbreak. This video is from a Chinese student called Nian Gao, who is currently studying at the University of Bristol in the UK. #Covid_19 pic.twitter.com/AKSZivoyl7	10	11	28	https://twitter.com/ChinaDaily/status/1244678274493620225	China
1244675219635109889	2020-03-30	14:17:51	chinadaily	#LIVE: New York's Governor Cuomo holds a news conference on coronavirus https://www.pscp.tv/w/cVDPvzFBbWp6Z1Zrb2R6RWV8MWRqR1hRdkFvb3ZKWhPOfwpS83OfnypQ6S31oBH9d4Sh4fQFXryr-9yjAY0P …	1	15	18	https://twitter.com/ChinaDaily/status/1244675219635109889	China
1244674499569647622	2020-03-30	14:15:00	chinadaily	A foreigner in Xi'an, the capital of Northwest China's Shaanxi province, was given an administrative penalty and ordered to leave #China within a time limit, for disruption of public order, according to the local police authority. #COVID19	6	15	70	https://twitter.com/ChinaDaily/status/1244674499569647622	China
1244670734053457922	2020-03-30	14:00:02	chinadaily	Indian railway authorities is preparing to convert train coaches into isolation wards in Guwahati, India to fight against the #Covid_19 pandemic. #coronavirus #India pic.twitter.com/88oEmWSEIZ	9	27	86	https://twitter.com/ChinaDaily/status/1244670734053457922	China
1244666949759451136	2020-03-30	13:45:00	chinadaily	Several shopping malls in #Wuhan, the city hardest hit by the novel #coronavirus, reopened on Monday, as the epidemic has been basically checked.	5	22	68	https://twitter.com/ChinaDaily/status/1244666949759451136	China
1244663191168143360	2020-03-30	13:30:04	chinadaily	#FightTogether The #JackMa Foundation and the #Alibaba Foundation, with the coordination and help of the Chinese Embassy in Dhaka on Sunday donated medical supplies to the Bangladeshi Ministry of Health and Family Welfare to assist in containing the #Covid_19 spread. #Bangladesh pic.twitter.com/jIDsa9ZtyZ	11	13	67	https://twitter.com/ChinaDaily/status/1244663191168143360	China
1244659400079523841	2020-03-30	13:15:00	chinadaily	#GlamorChina Shandong province is one of the most beautiful parts of China to visit in #spring. Watch the video to discover the best scenic areas of its 16 different cities. #Shandong pic.twitter.com/Ud7gMi7uOJ	6	12	41	https://twitter.com/ChinaDaily/status/1244659400079523841	China
1244655652414189570	2020-03-30	13:00:06	chinadaily	With remarkable developments in the aviation field, many ordinary people are exploring endless possibilities with their self-made equipment. #ChinaStory pic.twitter.com/hPkfktt4hO	12	77	262	https://twitter.com/ChinaDaily/status/1244655652414189570	China
1244651850135109632	2020-03-30	12:45:00	chinadaily	#Wuhan is resuming medical services to non-coronavirus-infected patients, senior officials said at a news conference on Monday in Central China's Hubei province. #coronavirus	8	15	78	https://twitter.com/ChinaDaily/status/1244651850135109632	China
1244648350256791554	2020-03-30	12:31:05	chinadaily	#GlamorChina Enjoy the #spring scenery of Huangbai Mountain in Shangcheng county, Central China's Henan province. pic.twitter.com/89KR2jI0ZK	10	12	60	https://twitter.com/ChinaDaily/status/1244648350256791554	China
1244644301180669953	2020-03-30	12:15:00	chinadaily	US President Donald #Trump said Sunday that the federal government's current guidelines for social distancing would remain in place until at least April 30, overriding an earlier suggestion that the measures might be lifted by #Easter (April 12). #COVID19	11	20	62	https://twitter.com/ChinaDaily/status/1244644301180669953	China
1244640532627775490	2020-03-30	12:00:01	chinadaily	#FightTogether Chinese ventilator makers have provided more than 1,700 ventilators to overseas hospitals since March 19 to help the global fight against #COVID_19, said China's top industry regulator on Monday.  https://bit.ly/39mbUMo  pic.twitter.com/OsMCQh31qw	12	11	60	https://twitter.com/ChinaDaily/status/1244640532627775490	China
1244636790625091586	2020-03-30	11:45:09	chinadaily	#FightTogether A medical team consisting of eight front-line experts in East China's Jiangsu province arrived in Caracas, capital of Venezuela, on Monday to help local people fight the #COVID_19 pandemic. #China #Venezuela  http://ow.ly/S06250yZJx9  pic.twitter.com/NnUJ79CyXN	6	8	48	https://twitter.com/ChinaDaily/status/1244636790625091586	China
1244633039293968386	2020-03-30	11:30:15	chinadaily	A stunning movie poster backdrop was just made up of cucumber and flour! #ChinaStory pic.twitter.com/3L9KPgsQI0	11	66	304	https://twitter.com/ChinaDaily/status/1244633039293968386	China
1244629201023643648	2020-03-30	11:15:00	chinadaily	"""Some of the wealthiest nations not only lack toilet paper but also don't have virus test kits, even 10 weeks after China shared the virus genome with the world. Why on earth are these nations so unprepared?"" asked a US expat in #China. #Covid_19  http://ow.ly/F5hz50yZFAg  pic.twitter.com/Ztn6c4cexg"	21	17	67	https://twitter.com/ChinaDaily/status/1244629201023643648	China
1244623595248156673	2020-03-30	10:52:43	chinadaily	#LATEST A Van Gogh painting was stolen from the Singer Laren Museum in the Netherlands overnight, Dutch news agency ANP reported on Monday. The museum is currently closed due to the #Covid_19 outbreak. pic.twitter.com/OaDHaNGIXQ	4	16	31	https://twitter.com/ChinaDaily/status/1244623595248156673	China
1244621698042933248	2020-03-30	10:45:11	chinadaily	#OneMoment As temperatures rise in China's northern areas, a group of swans have come to the Honger Reservoir in Bayannuur, Inner Mongolia autonomous region. They will continue their trip northwards after a short rest. #wildlife #China pic.twitter.com/AIKxS05wwg	4	11	65	https://twitter.com/ChinaDaily/status/1244621698042933248	China
1244617878726250496	2020-03-30	10:30:00	chinadaily	#BacktoWork Beijing has begun receiving the first batch of people who had been stranded in Hubei province.The first batch of 20,000 returnees, who began returning on Wednesday, will be spread out over the 20 days ending on April 14. #China #Covid_19 #coronavirus	9	25	75	https://twitter.com/ChinaDaily/status/1244617878726250496	China
1244614101466255362	2020-03-30	10:15:00	chinadaily	Foreigners engaged in necessary activities in #China can reapply for visas from Chinese embassies and consulates abroad, a senior official with the National Immigration Administration said. #Covid_19 #coronavirus	13	16	56	https://twitter.com/ChinaDaily/status/1244614101466255362	China
1244602779156398080	2020-03-30	09:30:00	chinadaily	#FightTogether China's Hodo Group donated 1 million face masks to Cambodia to help the country in its fight against COVID-19. #coronavirus #China #Cambodia #Covid_19 pic.twitter.com/K4dvCKklk8	11	18	68	https://twitter.com/ChinaDaily/status/1244602779156398080	China
1244602777583652866	2020-03-30	09:30:00	chinadaily	Chinese real estate companies listed on the A-share market and Hong Kong securities market saw their total net profits decline in 2019, according to data from financial information provider Wind Info. #China #property	6	6	22	https://twitter.com/ChinaDaily/status/1244602777583652866	China
1244599048050561025	2020-03-30	09:15:11	chinadaily	#FightTogether Chinese genomics company BGI group is cooperating with Karolinska Institutet in Sweden to establish its Huo-Yan laboratory solution, which is capable of processing 10,000 #Covid_19 samples per day, said BGI. #China #coronavirus pic.twitter.com/Hk381LyxTh	5	16	38	https://twitter.com/ChinaDaily/status/1244599048050561025	China
1244595328843681792	2020-03-30	09:00:24	chinadaily	#FightTogether The third Chinese medical team to go to Italy held remote meetings via video conference on Thursday to provide guidance for doctors battling the novel #coronavirus and its related pneumonia, #COVID_19. #China #Italy pic.twitter.com/6rQ7H2b0u0	7	36	62	https://twitter.com/ChinaDaily/status/1244595328843681792	China
1244591497380532224	2020-03-30	08:45:11	chinadaily	"#Backtowork Dongyang in Zhejiang province released a slew of supporting policies to boost the work resumption of Hengdian. Dubbed ""China's Hollywood"", Hengdian is the shooting base for one-fourth of China's movies and one-third of its TV series. pic.twitter.com/BoAxKT1POZ"	6	16	81	https://twitter.com/ChinaDaily/status/1244591497380532224	China
1244591207046451200	2020-03-30	08:44:01	chinadaily	#HongKong recorded 41 new #COVID19 infections caused by a novel #coronavirus on Monday, taking the tally to 682. It was 357 a week ago. https://www.chinadailyhk.com/article/126048#HK-reports-41-new-COVID-19-infections-tally-touches-682 …	7	11	24	https://twitter.com/ChinaDaily/status/1244591207046451200	China
1244587703091380225	2020-03-30	08:30:06	chinadaily	The first batch of medical workers who came from other parts of China to help fight novel #coronavirus in Wuhan's Leishenshan Hospital have started returning home on Monday. More than 1,800 of their colleagues are remaining in their posts at the makeshift hospital. #Covid_19 pic.twitter.com/UUMe3ucs8S	10	33	147	https://twitter.com/ChinaDaily/status/1244587703091380225	China
1244585812697796608	2020-03-30	08:22:35	chinadaily	#LATEST Japanese organisers and the International Olympic Committee decided the Tokyo Olympic Games would start on July 23, 2021 and run until Aug 8, Kyodo news reported. #Tokyo2020 #Covid_19 pic.twitter.com/dXXAU2D1Wo	2	12	36	https://twitter.com/ChinaDaily/status/1244585812697796608	China
1244583940125536256	2020-03-30	08:15:09	chinadaily	#BacktoWork Guangxi Beibu Gulf Airlines was the first commercial aircraft from the Guangxi Zhuang autonomous region to land in Hubei province after travel restrictions were lifted on Wednesday for all areas except Wuhan. #China #Covid_19 #coronavirus pic.twitter.com/5Ve0VFdnmM	5	6	32	https://twitter.com/ChinaDaily/status/1244583940125536256	China
1244580130284097536	2020-03-30	08:00:00	chinadaily	#Opinion: As an angry Beijing has stated, while harming Chinese interests, it in no way serves US interests. #Taiwan #Covid_19 #coronavirus	17	14	65	https://twitter.com/ChinaDaily/status/1244580130284097536	China
1244576352537321472	2020-03-30	07:45:00	chinadaily	China will ban incivilities including eating, begging and peddling in subway from April 1.	22	37	150	https://twitter.com/ChinaDaily/status/1244576352537321472	China
1244574686941347841	2020-03-30	07:38:23	chinadaily	Three men in #HK were sentenced to imprisonment on Monday for breaching #quarantine orders following conviction upon prosecution under the Compulsory Quarantine of Certain Persons Arriving at HK (Amendment) Regulation 2020 (the Amendment Regulation). https://www.chinadailyhk.com/article/125985#Three-sent-to-jail-in-Hong-Kong-for-breaching-quarantine-rule …	4	18	36	https://twitter.com/ChinaDaily/status/1244574686941347841	China
1244572578284437505	2020-03-30	07:30:00	chinadaily	New continent #ChinaDailyCartoon #environment pic.twitter.com/d8gR2ayIDP	17	26	119	https://twitter.com/ChinaDaily/status/1244572578284437505	China
